id,channel_id,title,description,publishedAt,view_count,like_count,dislike_count,comment_count
OLS1rufexHM,UCt_4wzTQqmcUvemNkeO0plA,ASSISTI SHAZAM 2: FÚRIA DOS DEUSES! QUE SURPRESA! Review [SEM SPOILERS],"Com a Park, sua voz ganha o mundo! Tire seu sonho do papel e conquiste a fluência definitiva no inglês ou espanhol com um ...",2023-03-16T15:45:43Z,443412,59451,0,1650
U6_g96iywxc,UCt_4wzTQqmcUvemNkeO0plA,POR QUE OS SAIYAJINS SE TRANSFORMAM? ESSE É O MOTIVO!,Cadastre-se na Binance e ganhe US$600 de desconto em taxas: https://accounts.binance.com/pt-BR/register?ref=petjordan ...,2023-03-15T20:40:13Z,192795,32782,0,739
_LakYV0UKWI,UCt_4wzTQqmcUvemNkeO0plA,5 PROBLEMAS COM O MULTIVERSO QUE A MARVEL PRECISA RESOLVER!,"Até pouco tempo atrás, parecia uma coisa muito distante, mas não: agora nós estamos oficialmente no meio da Saga do ...",2023-03-15T15:45:20Z,265809,32047,0,584
D4AodVoFwnk,UCt_4wzTQqmcUvemNkeO0plA,JOEL NÃO TEVE PIEDADE! O QUE ACHEI DA PRIMEIRA TEMPORADA - Análise EP. 09x01 The Last of Us [HBO],"Ganhe $5,00 se cadastrando na Binance: https://accounts.binance.com/pt-BR/register?ref=petjordan Siga as instruções: 1- ...",2023-03-13T23:30:04Z,471194,59610,0,2642
bI6s9Uw8QRs,UCt_4wzTQqmcUvemNkeO0plA,SAITAMA VS TATSUMAKI - A luta mais intensa [Veja como foi],"De um lado temos a mais poderosa paranormal da associação de heróis, a carcereira de maquete, a pintora de rodapé, a única ...",2023-03-13T14:48:25Z,899612,103926,0,1357
tzHco0vFAZM,UCt_4wzTQqmcUvemNkeO0plA,FILMAÇO! ASSISTI LUTHER O CAIR DA NOITE - O QUE ACHEI [Sem SPOILERS],"Conheça o Pacote Full-Stack, você vai dominar as maiores e principais tecnologias do mercado e se tornar um(a) ...",2023-03-12T23:30:08Z,230123,25701,0,980
Xxq_a5htbXA,UCt_4wzTQqmcUvemNkeO0plA,A CRÍTICA JÁ VIU SHAZAM 2! E NÃO SÃO DAS MELHORES,Garanta já a sua vaga para o desafio: http://bit.ly/3LhpNSr SHAZAM: Fúria dos Deuses está chegando na tranquilidade. Nenhum ...,2023-03-12T15:04:39Z,201842,28093,0,817
RWm1KHGZopI,UCt_4wzTQqmcUvemNkeO0plA,ASSISTI 65 AMEAÇA PRÉ-HISTÓRICA – O QUE EU ACHEI [SEM SPOILER],"Garanta já a sua vaga para o desafio: http://bit.ly/3JxlKAl Receita de filmaço, anota aí: um protagonista famosão, roteiro e direção ...",2023-03-11T23:30:05Z,308518,32517,0,1064
v7ddorwW6SU,UCt_4wzTQqmcUvemNkeO0plA,7 CLICHÊS QUE OS MAIORES VILÕES DE ANIME SEMPRE TEM,Se você estiver vendo essa mensagem é porque o estagiario dormiu e não editou a descrição! Apoie nosso ...,2023-03-11T20:30:04Z,88515,16905,0,575
GEqrlg-vPiI,UCt_4wzTQqmcUvemNkeO0plA,"A ORIGEM DO VINGADOR PRIME, O LOKI MAIS PODEROSO!  Saga Multiversal - Parte 5",Os Mefistos foram derrotados. Voou capiroto pra tudo que é lado quando choveu Mjollnir na batalha. É o fim da Guerra ...,2023-03-11T15:10:02Z,193247,31013,0,690
JmSzHN1zRow,UCt_4wzTQqmcUvemNkeO0plA,TATSUMAKI REVELOU SEU MAIOR SEGREDO! VAI CONTINUAR ATACANDO O SAITAMA - Análise OPM Cap. 181,"Galera, o negócio pegou fogo! Tatsumaki finalmente vai usar sua potência máxima contra Saitama! E ela finalmente revelou o ...",2023-03-10T23:30:05Z,379857,64399,0,1268
6nBpoyryGBI,UCt_4wzTQqmcUvemNkeO0plA,TRAILER FINAL ME HYPOU DEMAIS PRA ESSE FILME! - Análise Trailer Final Super Mario Bros,"Galera, saiu um novo trailer do filme de Super Mario, e tá bom demais. Rolaram algumas referências aos jogos, como era de se ...",2023-03-10T20:52:26Z,170249,23282,0,681
h9KJ-lELPTE,UCt_4wzTQqmcUvemNkeO0plA,ELEVOU O NÍVEL! O MELHOR ATÉ AGORA? Análise The Mandalorian EP 02x03,Eu não tenho nem palavras pra começar a elogiar o episódio 2 da 3ª temporada de The Mandalorian. Galera QUE EPISÓDIO!,2023-03-10T14:30:15Z,135107,18620,0,843
YZAM4gzAI50,UCt_4wzTQqmcUvemNkeO0plA,ASSISTI O FILME MAIS LOUCO DO ANO! URSO DO PÓ BRANCO – VALE A PENA?,"Estrou o filme que deve tá na lista dos mais doidos de 2023 – O Urso do Pó Branco. Você já assistiu? Eu já! A crítica gostou, e eu ...",2023-03-08T21:08:25Z,249158,27450,0,683
QetiqfuuJH4,UCt_4wzTQqmcUvemNkeO0plA,A MÚMIA – COISAS QUE EU NÃO FARIA [Como Vencer],"Quem aí não gosta do filme A Múmia? Inclusive foi com ele que muita gente conheceu o Brendan Fraser, né? Foi assim com você ...",2023-03-08T17:37:02Z,233389,25566,0,724
HdMw74_wATM,UCt_4wzTQqmcUvemNkeO0plA,"ENTREGUEM SEUS CORAÇÕES, COMEÇOU A BATALHA FINAL! – Attack on Titan Episódio Final 1/2","Seu cabelo é uma parte importante de sua aparência, então não deixe a queda de cabelo afetar sua autoestima ou bem-estar ...",2023-03-07T23:56:59Z,250973,33093,0,1043
pj7WIQmOcz0,UCt_4wzTQqmcUvemNkeO0plA,ATORES QUE NÃO SE FALAVAM NO SET DE FILMAGENS!,Não é segredo pra ninguém que alguns atores são bem difíceis de lidar no set. Seja por estrelismo mesmo ou por conta de uma ...,2023-03-07T21:13:35Z,170932,21889,0,168
R7Qw0Fm-eiE,UCt_4wzTQqmcUvemNkeO0plA,7 FILMES COM FINAIS QUE IRRITAM! Não AGRADOU Ninguém,"Vem cá, você já saiu do cinema ou terminou de ver um filme completamente P da vida, ou simplesmente decepcionado com o ...",2023-03-07T14:34:24Z,144805,20547,0,1038
8Epz57ApiD0,UCt_4wzTQqmcUvemNkeO0plA,SAITAMA VS BOROS - VEJA COMO FOI [Saitama lutou sério?],"O Saitama é um cara virtualmente invencível dentro do anime dele, mas um dia um inimigo apareceu para desafiá-lo, mas esse ...",2023-03-07T00:00:06Z,193149,30459,0,1605
HPesCZRyw6M,UCt_4wzTQqmcUvemNkeO0plA,DAVID É LOBO EM PELE DE CORDEIRO – Análise EP. 08x01 The Last of Us [HBO],Aproveite o desconto e assine o plano vitalício! São mais de 200 cursos com inúmeras habilidades: https://bit.ly/3tXvoDR Acesse ...,2023-03-06T21:56:49Z,323891,42116,0,1461
Osrdi_VdbYI,UCt_4wzTQqmcUvemNkeO0plA,7 FILMES QUE FIZERAM AS PESSOAS PASSAREM MAL NOS CINEMAS,"Terrifier 2 chegou no streaming e agora todo mundo vai poder conferir no conforto do lar qual é a da bagaça. Passou mal, não ...",2023-03-05T21:12:45Z,102571,16342,0,634
x0BtNIlvJQg,UCt_4wzTQqmcUvemNkeO0plA,HOMEM-FORMIGA 3 FLOPOU? COMO FICA O UCM AGORA?,O que está acontecendo? Kevin Feige está com pé frio? É energia negativa que a DC mandou pra concorrência? É filme demais ...,2023-03-05T16:47:41Z,341766,43534,0,2817
1MAyf6K3lxU,UCt_4wzTQqmcUvemNkeO0plA,10 HERÓIS DA MARVEL MAIS PODEROSOS QUE O INSTINTO SUPERIOR DO GOKU,"O Goku com o Instinto Superior completo era um dos personagens mais forte da história dos animes, mas será que no Universo ...",2023-03-04T15:14:34Z,153183,23860,0,2835
zzVVzqMCGb0,UCt_4wzTQqmcUvemNkeO0plA,A SÉRIE VOLTOU AINDA MAIS ÉPICA? Análise THE MANDALORIAN EP 01x03,"Foram mais de 2 anos de espera, mas agora The Mandalorian finalmente voltou com a terceira temporada! Foi um retorno ...",2023-03-04T00:00:35Z,175405,20185,0,496
XOtx1mBJ7Fk,UCt_4wzTQqmcUvemNkeO0plA,"QUEM É O DAVID, O VILÃO MAIS DESPREZÍVEL DE THE LAST OF US PARTE 1?","Galera, tá chegando o momento na série de The Last of Us onde a gente vai conhecer o David. Mas que joga os jogos já sabe ...",2023-03-03T21:27:41Z,156485,18992,0,463
LAdoR46BOB4,UCt_4wzTQqmcUvemNkeO0plA,PRA QUE FREEZA QUERIA A VIDA ETERNA? ENTENDA!,"O maior de todos os vilões que já apareceram em Dragon Ball é, sem a menor sombra de dúvidas,o Freeza. Mas vocês sabiam ...",2023-03-02T23:30:02Z,130707,24831,0,707
IlnEz4fgE70,UCt_4wzTQqmcUvemNkeO0plA,A FILHA DO THANOS QUE O UCM NÃO MOSTROU,Thanos tinha uma ideia fixa nos cinemas: matar metade do universo. Thanos nos quadrinhos tinha outra ideia fixa: se tornar o ...,2023-03-02T21:32:03Z,133690,18224,0,276
34G_7x8UV6c,UCt_4wzTQqmcUvemNkeO0plA,HOMEM-FORMIGA 3 QUANTUMANIA: PERGUNTAS QUE O FILME DEIXOU!,Garanta já a sua vaga para o desafio: http://bit.ly/3mdYPAN Homem-Formiga e a Vespa: Quantumania chegou com tudo ...,2023-03-02T15:01:58Z,199264,25112,0,507
VThwVQIuAB4,UCt_4wzTQqmcUvemNkeO0plA,"FIM DO MUNDO PELO ESTRONDO, EREN DESTRUINDO TUDO!! – Shingeki no Kyojin Final Season","Galera, estamos em contagem regressiva pra volta de Shingeki no Kyojin! E é claro que o hype subiu com a chegada do trailer ...",2023-03-02T00:00:20Z,361057,46560,0,1396
I5f-Pudg5Qw,UCt_4wzTQqmcUvemNkeO0plA,POR QUE BRENDAN FRASER FICOU TANTO TEMPO SUMIDO?,Desde que o filme A Baleia estreou muita gente tem falado do processo de superação que o ator Brendan Fraser tem passado.,2023-03-01T22:23:28Z,639595,56722,0,1182
VEHNl6g8LQE,UCt_4wzTQqmcUvemNkeO0plA,THE LAST OF US QUEBROU A MALDIÇÃO DE ADAPTAÇÕES RUINS DE GAMES?,Será que a era das adaptações ruins de games acabou? The Last of Us quebrou essa maldição? Bora analisar nesse video se ...,2023-03-01T14:49:02Z,162900,23293,0,1716
PNoRCTz66rc,UCt_4wzTQqmcUvemNkeO0plA,ELLIE (THE LAST OF US) - HISTÓRIA COMPLETA,"Conheça o Pacote Full-Stack, você vai dominar as maiores e principais tecnologias do mercado e se tornar um(a) ...",2023-02-28T23:30:06Z,133862,17655,0,480
fO_A18VIv_U,UCt_4wzTQqmcUvemNkeO0plA,THANOS VINGADOR? 10 VEZES EM QUE O THANOS FOI O GRANDE HERÓI,Se você estiver vendo essa mensagem é porque o estagiario dormiu e não editou a descrição! Apoie nosso ...,2023-02-27T20:30:03Z,87576,16038,0,297
JyugpcKxDO0,UCt_4wzTQqmcUvemNkeO0plA,VEJA COMO TERMINOU SUPER CHOQUE,"Garanta já a sua vaga para o desafio, estou te esperando no grupo: http://bit.ly/3Y4nuoN Eu não me lembro de ninguém que não ...",2023-02-26T23:30:02Z,1220136,125614,0,2441
EBuE1j9dqDw,UCt_4wzTQqmcUvemNkeO0plA,ESTÁ FORA OU ESTÁ DENTRO? QUAL É O FUTURO DOS MEMBROS DA LIGA DA JUSTIÇA NOS CINEMAS?,"Garanta já a sua vaga para o desafio, estou te esperando no grupo: http://bit.ly/3IxC2aP James Gunn chegou na DC arregaçando ...",2023-02-26T14:44:44Z,150324,23284,0,697
q1RlvFzrlDY,UCt_4wzTQqmcUvemNkeO0plA,JUDGMENT DAY - DIA DO JULGAMENTO [Saga Completa],"Eternos, Vingadores e X-Men. Eles são três dos quatro grupos mais poderosos da Marvel. Só o Quarteto Fantástico ficou de fora ...",2023-02-25T20:30:03Z,1527638,92096,0,2395
3_dP_Qm7PeA,UCt_4wzTQqmcUvemNkeO0plA,OS 7 TRAJES MAIS CAROS DE TODA A DC COMICS,Tecnologia é algo sempre presente nos quadrinhos da DC e ela é frequentemente usada por heróis e vilões pra conseguir mais ...,2023-02-24T23:30:00Z,163074,23532,0,410
zm1Q1nUQceA,UCt_4wzTQqmcUvemNkeO0plA,"ASSISTI A BALEIA, VALE OSCAR PARA BRENDAN FRASER? O QUE EU ACHEI",Finalmente estreou no Brasil o filme a Baleia que marca a volta do Brendan Fraser pras telonas. Muita gente tá no hype pra esse ...,2023-02-24T20:50:53Z,564104,48825,0,1298
tV1DIPxkaWA,UCt_4wzTQqmcUvemNkeO0plA,NÃO CURTI! DEU RUIM PRO TRUNKS - Análise CAP. 90 Dragon Ball Super [Manga],"Pois é galera, saiu o capítulo 90 de Dragon Ball Super, e sendo bem sincero, hoje não vai dar pra aliviar, acho que os japa tão ...",2023-02-23T00:32:40Z,211693,32989,0,1088
ixtvYo1fovw,UCt_4wzTQqmcUvemNkeO0plA,DAMIAN WAYNE: POR QUE ELE É O ROBIN MAIS CASCA GROSSA?,"Damian Wayne é a quinta pessoa a oficialmente ocupar o cargo de Robin, o sidekick do Batman. Só que mais do que sidekick, ...",2023-02-22T20:38:10Z,206203,30180,0,566
py_crqDB7Hg,UCt_4wzTQqmcUvemNkeO0plA,FLASH VS MERCÚRIO: QUEM VENCEU? [É CANÔNICO],"Flash no Universo Cinematográfico da DC: bichão que volta no tempo, altera realidade, reseta universos. Mercúrio no Universo ...",2023-02-22T14:33:30Z,162925,27924,0,929
h4XboGrunbk,UCt_4wzTQqmcUvemNkeO0plA,O JOEL MORREU NO ÚLTIMO EPISÓDIO DE THE LAST OF US? [Episódio 06 HBO],Esse último episódio de The Last Of Us me deixou encasquetado com uma parada! O Joel morreu? Será que ele bateu as botas ...,2023-02-21T15:25:30Z,220911,26848,0,713
py_crqDB7Hg,UCt_4wzTQqmcUvemNkeO0plA,FLASH VS MERCÚRIO: QUEM VENCEU? [É CANÔNICO],"Flash no Universo Cinematográfico da DC: bichão que volta no tempo, altera realidade, reseta universos. Mercúrio no Universo ...",2023-02-22T14:33:30Z,162925,27924,0,929
h4XboGrunbk,UCt_4wzTQqmcUvemNkeO0plA,O JOEL MORREU NO ÚLTIMO EPISÓDIO DE THE LAST OF US? [Episódio 06 HBO],Esse último episódio de The Last Of Us me deixou encasquetado com uma parada! O Joel morreu? Será que ele bateu as botas ...,2023-02-21T15:25:30Z,220911,26848,0,713
5ZFcxQH6Sq0,UCt_4wzTQqmcUvemNkeO0plA,O JOEL FOI DE BASE? DINA APARECEU PELA PRIMEIRA VEZ! Análise EP. 06x01 The Last of Us [HBO],O sexto episódio de The Last of Us foi além e trouxe elementos que a gente só iria ver na próxima temporada e na segunda parte ...,2023-02-20T23:30:00Z,371264,48522,0,1183
BpLnbMPJtyY,UCt_4wzTQqmcUvemNkeO0plA,O MANGA VOLTOU COM TUDO! OS GAMAS VEM AÍ EM DRAGON BALL SUPER,"Gama 1 e Gama 2 com certeza foram os grandes destaques do Dragon Ball Super: Super Hero, e a boa notícia é que já já eles ...",2023-02-20T21:34:09Z,215720,34234,0,1086
fW5-daPzWiQ,UCt_4wzTQqmcUvemNkeO0plA,PERSONAGENS DE FILMES QUE SOBREVIVERAM E VOCÊ NEM PERCEBEU!,"A gente sabe muito bem como é o cinema: quando um personagem morre, nunca é 100% garantia de que ele morreu de ...",2023-02-19T23:00:31Z,148195,23153,0,488
lotFPgzFzCk,UCt_4wzTQqmcUvemNkeO0plA,HOMEM-FORMIGA E VESPA QUANTUMANIA - CENA PÓS CRÉDITO EXPLICADA!,"O Kang ainda está vivo e vivendo no passado? Será que o Conselho dos Kangs já criou a Dinastia Kang? Afinal, quem é quem ...",2023-02-19T16:29:45Z,706610,68752,0,1123
DDrec-Xf6JU,UCt_4wzTQqmcUvemNkeO0plA,TONY STARK VAI VOLTAR? RUMOR INDICA QUE SIM!,"Segundo um rumor, um dos Vingadores mortos pode estar prestes a fazer um retorno épico ao MCU. Tony Stark, o Homem de ...",2023-02-18T20:42:50Z,326819,34209,0,951
GuElJZR62cQ,UCt_4wzTQqmcUvemNkeO0plA,7 SAIYAJINS QUE FORAM MUITO MELHORES QUE O GOKU em Dragon Ball,"Galera tem muito fã de Dragon Ball que jura de pés juntos que o Goku é o melhor Saiyajin de todos os tempos, mas se eu te ...",2023-02-18T14:50:10Z,103189,17521,0,594
0cpL5hnLqME,UCt_4wzTQqmcUvemNkeO0plA,"FLASH REVERSO ESTAVA NO TRAILER DE THE FLASH, OLHA SÓ!","O Trailer do Flash chegou quebrando tudo, e mostrando que esse filme vai adaptar um dos melhores arcos do Flash, que é o ...",2023-02-17T20:30:00Z,221037,33698,0,957
1_Bd0EASqgk,UCt_4wzTQqmcUvemNkeO0plA,HOMEM-ARANHA 4 TEM HISTÓRIA PRONTA E THADDEUS ROSS É PRESIDENTE DOS EUA! ENTENDA!,"O Kevin Feige soltou o verbo e disse muita coisa importante para o futuro da Marvel nos cinemas! Homem-Aranha, X-Men, ...",2023-02-17T14:44:10Z,455463,54910,0,1011
1WXdGstjUEw,UCt_4wzTQqmcUvemNkeO0plA,HOMEM-ARANHA ENCAROU OS VINGADORES E VENCEU!,Você não precisa ler muita coisa de quadrinhos para entender duas coisas bem básicas na Marvel: o Homem-Aranha só se ferra ...,2023-02-16T23:02:47Z,590126,74198,0,1470
2UbRY8bqZt0,UCt_4wzTQqmcUvemNkeO0plA,THE LAST OF US E UNCHARTED - MESMO UNIVERSO? ENTENDA!,"The Last of Us e Uncharted se passam no mesmo universo? Mas como isso funciona? Bom, não tá 100% confirmado isso, mas ...",2023-02-16T14:52:11Z,102777,15124,0,383
YqmcNpHk6zU,UCt_4wzTQqmcUvemNkeO0plA,POLÊMICA! DC DO JAMES GUNN VAI SER MELHOR QUE DO ZACK SNYDER?,A pouco tempo o James Gunn revelou todos os projetos que ele e o Peter Safran estão planejando pra PARTE 1 do novo ...,2023-02-15T15:13:28Z,322987,37559,0,1292
_R_6oC83ipc,UCt_4wzTQqmcUvemNkeO0plA,ASSISTI HOMEM FORMIGA QUANTUMANIA [Não muda NADA no UCM] - Review SEM SPOILER,Chegou a hora de eu botar a cartola e o monóculo! Tô aqui gravando esse vídeo porque eu já assisti o novo filme do ...,2023-02-14T23:48:58Z,839257,105785,0,5341
6qnpKw53Fyc,UCt_4wzTQqmcUvemNkeO0plA,7 RAZÕES PROS FÃS DO DEKU QUEREREM QUE ELE VIRE VILÃO,"Todo Herói tem seu dia de vilão, o Deku (Déku) vem mostrando que tem um pezinho na vilania e isso fez muitos fãs quererem ...",2023-02-14T20:57:47Z,126828,20420,0,600
bcYj9UE32zs,UCt_4wzTQqmcUvemNkeO0plA,É O FIM! NOVO TRAILER DE GUARDIÕES DA GALÁXIA! Análise COMPLETA,Baixe GRÁTIS o OneFootball para Android e iOS no link: https://onefootball.link/3XHQinb Adam Warlock perseguindo os ...,2023-02-13T21:27:25Z,601027,61500,0,689
feXmJHfuo9I,UCt_4wzTQqmcUvemNkeO0plA,"TODOS OS TRAILERS LANÇADOS NO SUPER BOWL 2023 [Flash, Guardiões da Galaxia, Batman...]","Ganhe $5,00 se cadastrando na Binance: https://accounts.binance.com/pt-BR/register?ref=petjordan Siga as instruções: 1- ...",2023-02-13T14:34:47Z,361950,42146,0,888
E9NLECRVPLk,UCt_4wzTQqmcUvemNkeO0plA,CONFIRMADO! GLADIADOR 2 VAI ROLAR COM O MESMO ATOR?,"Em 2000, o diretor Ridley Scott estava inspiradaço e comandou uma obra-prima: Gladiador. Se não viu ainda, corre atrás, porque ...",2023-02-12T23:48:43Z,336750,33702,0,1380
FIa8iUBsuMQ,UCt_4wzTQqmcUvemNkeO0plA,QUEM VAI LIDERAR OS VINGADORES NA LUTA CONTRA O KANG?,"Kang, o Conquistador tá chegando como a próxima grande ameaça do UCM, e agora, além de tudo, tem uma galera que não ...",2023-02-12T21:05:01Z,218343,28595,0,880
HodRNyyTE_Q,UCt_4wzTQqmcUvemNkeO0plA,O PERSONAGEM MAIS PODEROSO DE TODA DC,"Os WildCATS estão de volta aos quadrinhos, desta vez pela DC Comics e, de cara, os malucos já estão em uma treta muito ...",2023-02-12T14:32:43Z,96699,14056,0,359
4Ru_-tdSCto,UCt_4wzTQqmcUvemNkeO0plA,INFECTADO MAIS PODEROSO? Análise COMPLETA Ep. 05x21 The Last of Us [Série HBO],"Perseguição, horda de infectados, baiacu, criancinha estaladora, esse episódio teve de tudo, menos um final feliz!",2023-02-11T23:39:07Z,500745,62433,0,1635
MpCHjmfcKRE,UCt_4wzTQqmcUvemNkeO0plA,BRIGA DE CASAL! FOGO NO PARQUINHO! SAITAMA Vs TATSUMAKI,"Saiu mais um capítulo de ONE PUNCH MAN, Saitama e Tatsumaki tão quebrando tudo e os Tsukuyomi ainda vão aprontar muito.",2023-02-11T20:30:02Z,315947,54700,0,1127
9COBiUlr3KY,UCt_4wzTQqmcUvemNkeO0plA,AS CORRIDAS VOLTARAM! SAIU O TRAILER DE VELOZES E FURIOSOS 10 - Análise Trailer,"Tudo indica que a franquia Velozes e Furiosos tá chegando ao fim, mas se a reta final tá dada, parece que vai ser bombástico.",2023-02-11T15:27:51Z,847895,81848,0,2554
wJ_ajGzuSh4,UCt_4wzTQqmcUvemNkeO0plA,KANG: ORIGEM COMPLETA DO MAIOR SUPERVILÃO DO UCM!,"Ele tá chegando, o Kang tá quase entre nós pra meter o pé na cara de super herói! Mas você conhece a origem do Kang, ...",2023-02-10T20:45:33Z,404591,41894,0,564
myXCVfua6k0,UCt_4wzTQqmcUvemNkeO0plA,OS PERSONAGENS MAIS ODIADOS DO ANIME NARUTO,"Muita gente considera que até os vilões de Naruto são personagens simpáticos, com motivações verdadeiras e muitas vezes ...",2023-02-10T14:41:03Z,118578,20629,0,1087
wRcVUUhmWbI,UCt_4wzTQqmcUvemNkeO0plA,A CRÍTICA JÁ ASSISTIU HOMEM FORMIGA 3 - QUANTUMANIA [Teve Elogios],Começou a Fase 5 do Universo Cinematográfico da Marvel. E aí? Agora vai? Dá pra gente finalmente se empolgar?,2023-02-09T20:37:50Z,314598,39253,0,1002
F5WDj92USuE,UCt_4wzTQqmcUvemNkeO0plA,7 CENAS QUE ASSUSTARAM OS ATORES DE VERDADE!,"Cenas assustadoras rolam o tempo todo, não só em filmes de terror, mas também neles. Agora, só algumas conseguem a proeza ...",2023-02-09T14:45:56Z,84403,13246,0,189
Cvcz5bn-cus,UCt_4wzTQqmcUvemNkeO0plA,QUEM SÃO OS CAÇADORES EM THE LAST OF US,"Eu tenho certeza que você tá se perguntando quem são esses caras que estão caçando o Joel e a Ellie no último episódio, até ...",2023-02-09T00:00:07Z,142142,19507,0,281
pHQ9lYxdq6I,UCt_4wzTQqmcUvemNkeO0plA,COMO O UCM VAI ACABAR? [Minha Opinião],"Tudo que começa, um dia acaba. Essa é uma lei universal que vale para muita coisa nessa vida, principalmente em Hollywood.",2023-02-08T15:43:50Z,286846,38001,0,1222
I7CYaFWm6iE,UCt_4wzTQqmcUvemNkeO0plA,NINGUÉM AGUENTAVA MAIS! 10 CLICHÊS QUE FINALMENTE ACABARAM NOS ANIMES,"Se você é fã de animes, eu tenho certeza que você já se irritou ou pelo menos notou alguns clichês do gênero por aí, é normal.",2023-02-07T20:30:04Z,246526,35399,0,2012
9kyeshSkIvc,UCt_4wzTQqmcUvemNkeO0plA,OS CAÇADORES CHEGARAM! Análise EP 04x01 The Last of Us [Série HBO],Finalmente um dos maiores inimigos do Joel e da Ellie deu as caras na série! Será mesmo? Bora entender melhor quem são ...,2023-02-06T23:30:03Z,333024,42845,0,792
VPSc9AOr9ww,UCt_4wzTQqmcUvemNkeO0plA,GOKU PAROU DE VENCER AS LUTAS E A CULPA É DO TRUNKS #Teoria,"Galera, vocês sabiam que a primeira luta do Goku contra o Goku Black foi simplesmente a PRIMEIRA luta que o Goku venceu ...",2023-02-06T21:22:24Z,410510,57457,0,2297
Xn9t4kaouTU,UCt_4wzTQqmcUvemNkeO0plA,AQUAMAN TEM ARMA MAIS PODEROSA QUE O MJOLNIR [Muito MESMO],"Virou, mexeu, alguém faz uma piadinha com o Aquaman. O cara se esforça, mas ele não consegue ter o respeito merecido.",2023-02-06T14:39:17Z,169660,26740,0,622
ho-tLCaVf1A,UCt_4wzTQqmcUvemNkeO0plA,THOR SE JUNTA COM VENOM E VIRA O SIMBIONTE DO TROVÃO,"Promessa é dívida! Eu falei que ia trazer pra vocês a luta entre Mjolnir e Hellnir, o Martelo do Cramulhão. É Thor, o Deus do ...",2023-02-05T23:30:09Z,183498,25838,0,397
ILjdpw26g9Y,UCt_4wzTQqmcUvemNkeO0plA,VAI ROLAR THE LAST OF US PARTE 3?,"Galera, The Last of Us tá bombando no streaming. E muita gente tá voltando a perguntar sobre o jogo também. Afinal, vai rolar ...",2023-02-04T23:30:02Z,261844,28854,0,810
uuKpQV4hBSE,UCt_4wzTQqmcUvemNkeO0plA,ATORES QUE DESTRUÍRAM SEUS CORPOS EM FILMES,"A preparação de alguns atores pra fazer um filme, muitas vezes é a parte mais difícil de todas. E em alguns casos, uma ...",2023-02-03T23:30:12Z,137832,20668,0,495
wORqg3oE67o,UCt_4wzTQqmcUvemNkeO0plA,ESQUECIDOS NO CHURRASCO: O QUE JAMES GUNN NÃO ANUNCIOU PARA A DC,"Conheça Cacá Gontijo, um escritor nerd prodígio que já criou um universo sensacional com seus livros: a saga Necromance.",2023-02-03T21:21:52Z,212726,26306,0,496
EIUt5qU4_Lg,UCt_4wzTQqmcUvemNkeO0plA,THE LAST OF US - PARTE 1 - História COMPLETA [Resumo],"Galera, The Last of Us já é um clássico do mundo dos games. Tanto que saiu pra PS3, ganhou remaster pro PS4, remake pro ...",2023-02-02T23:30:02Z,318563,31697,0,573
xrzERS0krwA,UCt_4wzTQqmcUvemNkeO0plA,DEUSES E MONSTROS! O PRIMEIRO CAPÍTULO DO DCU - EXPLICADO!,"Vamos começar 2023 com o pé direito, melhorando sua autoestima! cupom: NERDRAIZ link: ...",2023-02-02T20:47:47Z,334553,39771,0,904
bi6FoOut_IQ,UCt_4wzTQqmcUvemNkeO0plA,FINAL DE BLEACH: O QUE VOCÊ PRECISA SABER SOBRE OS QUINCY!,"Galera, a gente tá presenciando a história sendo feita com o arco da Guerra Sangrenta dos Mil Anos em Bleach, o último arco da ...",2023-02-01T17:34:58Z,84489,13727,0,323
LYJif-o5lr0,UCt_4wzTQqmcUvemNkeO0plA,DEFINITIVO! JAMES GUNN REVELA OS PRÓXIMOS PASSOS DO DCU,"Conheça o Pacote Full-Stack, você vai dominar as maiores e principais tecnologias do mercado e se tornar um(a) ...",2023-01-31T23:54:59Z,521405,68074,0,2120
44olU9AGG6s,UCt_4wzTQqmcUvemNkeO0plA,MESTRE DOS 10 ANÉIS! SAIU A CONCLUSÃO DO TORNEIO! SHANG-CHI E OS DEZ ANÉIS [Saga],"Você chega na joalheria pra comprar um ouro ali pra ficar no esquema, pra ficar “dripado”. O vendedor te apresenta dez argolas ...",2023-01-31T14:38:10Z,98658,15793,0,229
W5Vr0dmF2IE,UCt_4wzTQqmcUvemNkeO0plA,A SÉRIE MUDOU A HISTÓRIA DO BILL? THE LAST OF US Análise EP. 03x01,Você curtiu a mudança da série? Acha que o Bill ficou muito diferente da história do jogo ou será que a série conseguiu melhorar ...,2023-01-30T23:40:31Z,607300,74405,0,7237
BcIlhVLRELM,UCt_4wzTQqmcUvemNkeO0plA,ALUCINANTE! MAIORES FEITOS DE FORÇA DE TODO DRAGON BALL Z,"Dragon Ball Super levou o nível de poder a outro patamar, mas a gente ainda não esqueceu tudo o que rolou em Dragon Ball Z, ...",2023-01-30T20:30:02Z,601504,66962,0,2103
bu5mtFZjiNk,UCt_4wzTQqmcUvemNkeO0plA,M3GAN vs. CHUCKY: QUEM VENCERIA?,"O ano começou com uma surpresa no cinema que é a M3GAN a mais nova boneca assustadora dos filmes de terror, já que ...",2023-01-29T23:30:03Z,191220,19160,0,1514
